record_id,timestamp,pond_id,day_of_cycle,hour_decimal,time_period,species,pond_volume_m3,stocking_density_kg_m3,biomass_kg,temperature_c,ph,dissolved_oxygen_mg_l,ammonia_mg_l,nitrite_mg_l,turbidity_ntu,feed_kg,aerator_command,aerator_status,aerator_fault,rainfall_mm,water_exchange_pct,sensor_quality_flag,fish_stress_event,risk_next_3h,dataset_split
AQUA-021924,2026-02-10 17:30,P08,37,17.5,afternoon,Nila,49,28.23,1383.4,30.65,7.54,6.19,0.385,0.317,54.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021925,2026-02-10 18:00,P08,37,18,night,Nila,49,28.23,1383.4,30.21,7.54,6.22,0.379,0.32,52.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021926,2026-02-10 18:30,P08,37,18.5,night,Nila,49,28.23,1383.4,30.24,7.4,6.27,0.356,0.327,54.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021927,2026-02-10 19:00,P08,37,19,night,Nila,49,28.23,1383.4,29.9,7.46,6.17,0.38,0.325,53.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021928,2026-02-10 19:30,P08,37,19.5,night,Nila,49,28.23,1383.4,29.89,7.46,5.81,0.402,0.319,52.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021929,2026-02-10 20:00,P08,37,20,night,Nila,49,28.23,1383.4,29.73,7.43,5.67,0.391,0.322,52.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021930,2026-02-10 20:30,P08,37,20.5,night,Nila,49,28.23,1383.4,29.28,7.49,5.31,0.395,0.31,55.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021931,2026-02-10 21:00,P08,37,21,night,Nila,49,28.23,1383.4,29.34,7.39,5.51,0.404,0.335,54.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021932,2026-02-10 21:30,P08,37,21.5,night,Nila,49,28.23,1383.4,28.83,7.34,5.37,0.393,0.334,54.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021933,2026-02-10 22:00,P08,37,22,night,Nila,49,28.23,1383.4,28.67,7.31,5.11,0.388,0.332,52.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021934,2026-02-10 22:30,P08,37,22.5,night,Nila,49,28.23,1383.4,28.4,7.25,5.13,0.404,0.348,53.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021935,2026-02-10 23:00,P08,37,23,night,Nila,49,28.23,1383.4,28.27,7.29,4.69,0.384,0.335,50.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021936,2026-02-10 23:30,P08,37,23.5,night,Nila,49,28.23,1383.4,28.24,7.27,4.98,0.387,0.339,49.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021937,2026-02-11 00:00,P08,38,0,dawn,Nila,49,28.47,1395.1,28.27,7.14,4.74,0.383,0.345,54.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021938,2026-02-11 00:30,P08,38,0.5,dawn,Nila,49,28.47,1395.1,27.92,7.17,4.56,0.411,0.345,53,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021939,2026-02-11 01:00,P08,38,1,dawn,Nila,49,28.47,1395.1,28.09,7.18,4.59,0.419,0.349,52.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021940,2026-02-11 01:30,P08,38,1.5,dawn,Nila,49,28.47,1395.1,28.02,7.11,4.35,0.397,0.328,48.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021941,2026-02-11 02:00,P08,38,2,dawn,Nila,49,28.47,1395.1,27.96,7.16,4.38,0.376,0.34,51.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021942,2026-02-11 02:30,P08,38,2.5,dawn,Nila,49,28.47,1395.1,27.69,7.19,4.55,0.418,0.347,49,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021943,2026-02-11 03:00,P08,38,3,dawn,Nila,49,28.47,1395.1,27.87,7.17,4.46,0.41,0.343,51.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021944,2026-02-11 03:30,P08,38,3.5,dawn,Nila,49,28.47,1395.1,27.71,7.16,4.19,0.415,0.338,49.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021945,2026-02-11 04:00,P08,38,4,dawn,Nila,49,28.47,1395.1,27.72,7.13,4.31,0.412,0.335,50.3,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021946,2026-02-11 04:30,P08,38,4.5,dawn,Nila,49,28.47,1395.1,27.96,7.15,4.13,0.41,0.349,47.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021947,2026-02-11 05:00,P08,38,5,dawn,Nila,49,28.47,1395.1,27.81,7.22,4.13,0.397,0.347,52.6,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021948,2026-02-11 05:30,P08,38,5.5,dawn,Nila,49,28.47,1395.1,28.34,7.18,4.43,0.397,0.344,46.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021949,2026-02-11 06:00,P08,38,6,morning,Nila,49,28.47,1395.1,28.31,7.2,4.51,0.384,0.345,49.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021950,2026-02-11 06:30,P08,38,6.5,morning,Nila,49,28.47,1395.1,28.23,7.32,4.77,0.384,0.34,48.4,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021951,2026-02-11 07:00,P08,38,7,morning,Nila,49,28.47,1395.1,28.72,7.26,4.45,0.382,0.329,59.1,16.29,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021952,2026-02-11 07:30,P08,38,7.5,morning,Nila,49,28.47,1395.1,28.9,7.27,4.49,0.399,0.34,58.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021953,2026-02-11 08:00,P08,38,8,morning,Nila,49,28.47,1395.1,28.93,7.28,4.75,0.383,0.342,58.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021954,2026-02-11 08:30,P08,38,8.5,morning,Nila,49,28.47,1395.1,29.12,7.32,4.82,0.372,0.334,51.2,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021955,2026-02-11 09:00,P08,38,9,morning,Nila,49,28.47,1395.1,29.63,7.42,5.02,0.389,0.332,52.7,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021956,2026-02-11 09:30,P08,38,9.5,morning,Nila,49,28.47,1395.1,29.62,7.46,5.13,0.423,0.346,51.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021957,2026-02-11 10:00,P08,38,10,morning,Nila,49,28.47,1395.1,30.15,7.41,5.4,0.397,0.34,57.5,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021958,2026-02-11 10:30,P08,38,10.5,morning,Nila,49,28.47,1395.1,30.22,7.39,5.56,0.407,0.353,52.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021959,2026-02-11 11:00,P08,38,11,morning,Nila,49,28.47,1395.1,30.15,7.46,5.42,0.419,0.349,54.9,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021960,2026-02-11 11:30,P08,38,11.5,morning,Nila,49,28.47,1395.1,30.37,7.44,5.73,0.407,0.342,55.1,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021961,2026-02-11 12:00,P08,38,12,afternoon,Nila,49,28.47,1395.1,30.55,7.47,-0.63,0.421,0.325,55.8,0,ON,ON,0,0,0,DO_SPIKE,0,0,TRAIN
AQUA-021962,2026-02-11 12:30,P08,38,12.5,afternoon,Nila,49,28.47,1395.1,30.66,7.54,5.84,0.407,0.325,53.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021963,2026-02-11 13:00,P08,38,13,afternoon,Nila,49,28.47,1395.1,30.83,7.5,6.04,0.431,0.352,52.8,0,ON,ON,0,0,0,OK,0,0,TRAIN
AQUA-021964,2026-02-11 13:30,P08,38,13.5,afternoon,Nila,49,28.47,1395.1,30.94,7.6,5.98,0.412,0.341,54,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021965,2026-02-11 14:00,P08,38,14,afternoon,Nila,49,28.47,1395.1,30.94,7.61,6.27,0.433,0.349,52.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021966,2026-02-11 14:30,P08,38,14.5,afternoon,Nila,49,28.47,1395.1,31.31,7.54,6.45,0.404,0.353,49.8,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021967,2026-02-11 15:00,P08,38,15,afternoon,Nila,49,28.47,1395.1,31.05,7.49,6.42,0.409,0.343,48.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021968,2026-02-11 15:30,P08,38,15.5,afternoon,Nila,49,28.47,1395.1,31.1,7.6,6.46,0.416,0.349,54.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021969,2026-02-11 16:00,P08,38,16,afternoon,Nila,49,28.47,1395.1,30.98,7.54,6.31,0.429,0.35,50.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021970,2026-02-11 16:30,P08,38,16.5,afternoon,Nila,49,28.47,1395.1,30.22,7.49,6.44,0.419,0.345,54,0,ON,ON,0,5.18,0,OK,0,1,TRAIN
AQUA-021971,2026-02-11 17:00,P08,38,17,afternoon,Nila,49,28.47,1395.1,30.26,7.49,6.21,0.411,0.343,60.8,13.09,ON,ON,0,5.78,0,OK,0,1,TRAIN
AQUA-021972,2026-02-11 17:30,P08,38,17.5,afternoon,Nila,49,28.47,1395.1,30.67,7.5,6.09,0.42,0.348,59.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021973,2026-02-11 18:00,P08,38,18,night,Nila,49,28.47,1395.1,30.49,7.53,6.04,0.398,0.35,60.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021974,2026-02-11 18:30,P08,38,18.5,night,Nila,49,28.47,1395.1,30.47,7.48,5.87,0.427,0.361,61.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021975,2026-02-11 19:00,P08,38,19,night,Nila,49,28.47,1395.1,30.04,7.45,5.92,0.415,0.38,52.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021976,2026-02-11 19:30,P08,38,19.5,night,Nila,49,28.47,1395.1,30.24,7.35,5.62,0.428,0.371,57,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021977,2026-02-11 20:00,P08,38,20,night,Nila,49,28.47,1395.1,29.69,7.39,5.54,0.412,0.362,53.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021978,2026-02-11 20:30,P08,38,20.5,night,Nila,49,28.47,1395.1,29.81,7.38,5.5,0.426,0.349,53.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021979,2026-02-11 21:00,P08,38,21,night,Nila,49,28.47,1395.1,29.4,7.33,5.35,0.424,0.344,50.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021980,2026-02-11 21:30,P08,38,21.5,night,Nila,49,28.47,1395.1,29.24,7.39,5.27,0.43,0.35,52.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021981,2026-02-11 22:00,P08,38,22,night,Nila,49,28.47,1395.1,29.05,7.3,5.18,0.441,0.351,54,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021982,2026-02-11 22:30,P08,38,22.5,night,Nila,49,28.47,1395.1,28.79,7.29,5.13,0.437,0.354,51.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021983,2026-02-11 23:00,P08,38,23,night,Nila,49,28.47,1395.1,28.52,7.21,4.89,0.429,0.358,55.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021984,2026-02-11 23:30,P08,38,23.5,night,Nila,49,28.47,1395.1,28.42,7.24,4.54,0.437,0.361,52.8,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021985,2026-02-12 00:00,P08,39,0,dawn,Nila,49,28.71,1407,28.1,7.2,4.48,0.419,0.353,50,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021986,2026-02-12 00:30,P08,39,0.5,dawn,Nila,49,28.71,1407,28.11,7.22,4.38,0.42,0.347,51.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021987,2026-02-12 01:00,P08,39,1,dawn,Nila,49,28.71,1407,27.8,7.16,4.28,0.415,0.361,56,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021988,2026-02-12 01:30,P08,39,1.5,dawn,Nila,49,28.71,1407,27.59,7.13,4.15,0.415,0.38,50.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021989,2026-02-12 02:00,P08,39,2,dawn,Nila,49,28.71,1407,27.66,7.13,4.17,0.428,0.367,55.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021990,2026-02-12 02:30,P08,39,2.5,dawn,Nila,49,28.71,1407,27.65,7.11,4.15,0.39,0.375,53.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021991,2026-02-12 03:00,P08,39,3,dawn,Nila,49,28.71,1407,27.89,7.15,3.76,0.395,0.373,50.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021992,2026-02-12 03:30,P08,39,3.5,dawn,Nila,49,28.71,1407,27.63,7.1,3.72,0.398,0.351,55.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021993,2026-02-12 04:00,P08,39,4,dawn,Nila,49,28.71,1407,27.92,7.17,3.94,0.395,0.372,51.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021994,2026-02-12 04:30,P08,39,4.5,dawn,Nila,49,28.71,1407,27.85,7.25,4,0.4,0.357,49.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021995,2026-02-12 05:00,P08,39,5,dawn,Nila,49,28.71,1407,27.94,7.15,4.24,0.406,0.355,48.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021996,2026-02-12 05:30,P08,39,5.5,dawn,Nila,49,28.71,1407,28.11,7.1,4.09,0.417,0.366,48.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021997,2026-02-12 06:00,P08,39,6,morning,Nila,49,28.71,1407,27.82,7.14,4.34,0.4,0.367,50.8,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021998,2026-02-12 06:30,P08,39,6.5,morning,Nila,49,28.71,1407,28.22,7.26,4.43,0.419,0.34,52.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-021999,2026-02-12 07:00,P08,39,7,morning,Nila,49,28.71,1407,28.47,7.25,4.56,0.429,0.345,54.5,15.93,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022000,2026-02-12 07:30,P08,39,7.5,morning,Nila,49,28.71,1407,28.66,7.32,4.71,0.445,0.34,55.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022001,2026-02-12 08:00,P08,39,8,morning,Nila,49,28.71,1407,28.62,7.33,4.61,0.411,0.364,56.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022002,2026-02-12 08:30,P08,39,8.5,morning,Nila,49,28.71,1407,29.06,7.42,4.75,0.442,0.357,56.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022003,2026-02-12 09:00,P08,39,9,morning,Nila,49,28.71,1407,29.29,7.39,4.77,0.4,0.354,59.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022004,2026-02-12 09:30,P08,39,9.5,morning,Nila,49,28.71,1407,29.37,7.4,4.92,0.415,0.344,58.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022005,2026-02-12 10:00,P08,39,10,morning,Nila,49,28.71,1407,29.88,7.37,4.91,0.404,0.356,51.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022006,2026-02-12 10:30,P08,39,10.5,morning,Nila,49,28.71,1407,30.12,7.42,5.5,0.42,0.362,53.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022007,2026-02-12 11:00,P08,39,11,morning,Nila,49,28.71,1407,30.28,7.55,5.52,0.438,0.362,57.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022008,2026-02-12 11:30,P08,39,11.5,morning,Nila,49,28.71,1407,30.36,7.5,5.74,0.44,0.344,52.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022009,2026-02-12 12:00,P08,39,12,afternoon,Nila,49,28.71,1407,30.45,7.52,5.95,0.452,0.362,53.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022010,2026-02-12 12:30,P08,39,12.5,afternoon,Nila,49,28.71,1407,30.66,7.51,6.11,0.414,0.365,55.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022011,2026-02-12 13:00,P08,39,13,afternoon,Nila,49,28.71,1407,30.77,7.57,6.03,0.447,0.362,56.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022012,2026-02-12 13:30,P08,39,13.5,afternoon,Nila,49,28.71,1407,30.9,7.62,6.31,0.437,0.368,55.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022013,2026-02-12 14:00,P08,39,14,afternoon,Nila,49,28.71,1407,30.88,7.61,6.22,0.449,0.377,53.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022014,2026-02-12 14:30,P08,39,14.5,afternoon,Nila,49,28.71,1407,31.3,7.53,6.31,0.442,0.358,52.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022015,2026-02-12 15:00,P08,39,15,afternoon,Nila,49,28.71,1407,30.87,7.58,6.42,0.437,0.362,50.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022016,2026-02-12 15:30,P08,39,15.5,afternoon,Nila,49,28.71,1407,30.77,7.48,6.26,0.449,0.357,47,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022017,2026-02-12 16:00,P08,39,16,afternoon,Nila,49,28.71,1407,30.87,7.6,5.99,0.446,0.37,51.4,0,ON,OFF,1,0,0,OK,0,1,TRAIN
AQUA-022018,2026-02-12 16:30,P08,39,16.5,afternoon,Nila,49,28.71,1407,30.73,7.49,5.96,0.432,0.37,53.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022019,2026-02-12 17:00,P08,39,17,afternoon,Nila,49,28.71,1407,30.6,7.54,6.04,0.448,0.374,55.5,12.95,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022020,2026-02-12 17:30,P08,39,17.5,afternoon,Nila,49,28.71,1407,30.44,7.54,5.93,0.461,0.378,58.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022021,2026-02-12 18:00,P08,39,18,night,Nila,49,28.71,1407,30.46,7.5,5.76,0.434,0.369,58.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022022,2026-02-12 18:30,P08,39,18.5,night,Nila,49,28.71,1407,30.26,7.45,5.91,0.444,0.384,56.8,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022023,2026-02-12 19:00,P08,39,19,night,Nila,49,28.71,1407,30.3,7.51,5.89,0.446,0.404,56.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022024,2026-02-12 19:30,P08,39,19.5,night,Nila,49,28.71,1407,30.13,7.38,5.71,0.446,0.374,56.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022025,2026-02-12 20:00,P08,39,20,night,Nila,49,28.71,1407,29.54,7.41,5.43,0.445,0.374,58.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022026,2026-02-12 20:30,P08,39,20.5,night,Nila,49,28.71,1407,29.52,7.43,5.41,0.442,0.381,54.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022027,2026-02-12 21:00,P08,39,21,night,Nila,49,28.71,1407,29.16,7.33,4.72,0.416,0.372,55.1,0,ON,OFF,1,0,0,OK,0,1,TRAIN
AQUA-022028,2026-02-12 21:30,P08,39,21.5,night,Nila,49,28.71,1407,29.19,7.3,4.82,0.431,0.38,53.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022029,2026-02-12 22:00,P08,39,22,night,Nila,49,28.71,1407,28.9,7.3,4.78,0.441,0.377,52.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022030,2026-02-12 22:30,P08,39,22.5,night,Nila,49,28.71,1407,28.67,7.25,4.76,0.436,0.39,53.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022031,2026-02-12 23:00,P08,39,23,night,Nila,49,28.71,1407,28.31,7.26,4.69,0.459,0.385,53.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022032,2026-02-12 23:30,P08,39,23.5,night,Nila,49,28.71,1407,28.44,7.2,4.26,0.472,0.387,51.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022033,2026-02-13 00:00,P08,40,0,dawn,Nila,49,28.96,1418.9,28.12,7.16,4.29,0.427,0.395,54.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022034,2026-02-13 00:30,P08,40,0.5,dawn,Nila,49,28.96,1418.9,28.1,7.19,4.19,0.438,0.392,57,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022035,2026-02-13 01:00,P08,40,1,dawn,Nila,49,28.96,1418.9,27.76,7.13,3.79,0.432,0.386,50.4,0,ON,OFF,1,0,0,OK,0,1,TRAIN
AQUA-022036,2026-02-13 01:30,P08,40,1.5,dawn,Nila,49,28.96,1418.9,27.8,7.17,4.08,0.448,0.402,56.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022037,2026-02-13 02:00,P08,40,2,dawn,Nila,49,28.96,1418.9,27.61,7.12,4.2,0.44,0.404,49.8,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022038,2026-02-13 02:30,P08,40,2.5,dawn,Nila,49,28.96,1418.9,27.61,7.24,3.99,0.438,0.396,50.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022039,2026-02-13 03:00,P08,40,3,dawn,Nila,49,28.96,1418.9,27.29,7.12,4.15,0.438,0.389,48.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022040,2026-02-13 03:30,P08,40,3.5,dawn,Nila,49,28.96,1418.9,27.65,7.13,4.1,0.448,0.406,49.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022041,2026-02-13 04:00,P08,40,4,dawn,Nila,49,28.96,1418.9,27.67,7.1,4.02,0.424,0.39,53.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022042,2026-02-13 04:30,P08,40,4.5,dawn,Nila,49,28.96,1418.9,27.74,7.2,3.35,0.427,0.385,50.2,0,ON,OFF,1,0,0,OK,0,1,TRAIN
AQUA-022043,2026-02-13 05:00,P08,40,5,dawn,Nila,49,28.96,1418.9,27.86,7.17,3.81,0.428,0.409,48,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022044,2026-02-13 05:30,P08,40,5.5,dawn,Nila,49,28.96,1418.9,28.01,7.23,4.08,0.412,0.397,52.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022045,2026-02-13 06:00,P08,40,6,morning,Nila,49,28.96,1418.9,28.14,7.19,4.19,0.431,0.401,48.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022046,2026-02-13 06:30,P08,40,6.5,morning,Nila,49,28.96,1418.9,28.41,7.23,4.37,0.419,0.39,48.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022047,2026-02-13 07:00,P08,40,7,morning,Nila,49,28.96,1418.9,28.53,7.23,4.26,0.436,0.4,56,17.15,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022048,2026-02-13 07:30,P08,40,7.5,morning,Nila,49,28.96,1418.9,28.7,7.25,4.27,0.401,0.382,56.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022049,2026-02-13 08:00,P08,40,8,morning,Nila,49,28.96,1418.9,29.09,7.21,4.57,0.446,0.397,55.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022050,2026-02-13 08:30,P08,40,8.5,morning,Nila,49,28.96,1418.9,28.86,7.36,4.92,0.441,0.391,57.4,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022051,2026-02-13 09:00,P08,40,9,morning,Nila,49,28.96,1418.9,29.41,7.4,4.94,0.416,0.406,52.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022052,2026-02-13 09:30,P08,40,9.5,morning,Nila,49,28.96,1418.9,29.71,,5.3,0.425,0.394,53.2,0,ON,ON,0,0,0,SENSOR_MISSING,0,1,TRAIN
AQUA-022053,2026-02-13 10:00,P08,40,10,morning,Nila,49,28.96,1418.9,29.72,7.37,5.29,0.452,0.392,54.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022054,2026-02-13 10:30,P08,40,10.5,morning,Nila,49,28.96,1418.9,29.95,7.42,5.48,0.426,0.383,56.8,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022055,2026-02-13 11:00,P08,40,11,morning,Nila,49,28.96,1418.9,30.21,7.41,6,0.438,0.382,53.1,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022056,2026-02-13 11:30,P08,40,11.5,morning,Nila,49,28.96,1418.9,30.37,7.48,5.83,0.439,0.396,54.2,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022057,2026-02-13 12:00,P08,40,12,afternoon,Nila,49,28.96,1418.9,30.28,7.51,5.94,0.46,0.398,51.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022058,2026-02-13 12:30,P08,40,12.5,afternoon,Nila,49,28.96,1418.9,30.74,7.59,5.73,0.444,0.401,53.9,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022059,2026-02-13 13:00,P08,40,13,afternoon,Nila,49,28.96,1418.9,30.44,7.53,6.11,0.43,0.385,54.6,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022060,2026-02-13 13:30,P08,40,13.5,afternoon,Nila,49,28.96,1418.9,30.95,7.6,6.08,0.428,0.39,53.3,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022061,2026-02-13 14:00,P08,40,14,afternoon,Nila,49,28.96,1418.9,31.16,7.68,6.22,0.447,0.386,53.5,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022062,2026-02-13 14:30,P08,40,14.5,afternoon,Nila,49,28.96,1418.9,30.98,7.51,6.12,0.476,0.381,50.7,0,ON,ON,0,0,0,OK,0,1,TRAIN
AQUA-022063,2026-02-13 15:00,P08,40,15,afternoon,Nila,49,28.96,1418.9,30.68,7.51,6.35,0.468,0.395,52.4,0,ON,ON,0,0.59,0,OK,0,1,TRAIN
AQUA-022064,2026-02-13 15:30,P08,40,15.5,afternoon,Nila,49,28.96,1418.9,30.52,7.5,6.44,0.47,0.394,55.9,0,ON,ON,0,2,0,OK,0,1,TRAIN
AQUA-022065,2026-02-13 16:00,P08,40,16,afternoon,Nila,49,28.96,1418.9,30.37,7.51,6.47,0.472,0.382,56.7,0,ON,ON,0,1.85,0,OK,0,1,TRAIN
AQUA-022066,2026-02-13 16:30,P08,40,16.5,afternoon,Nila,49,28.96,1418.9,30.38,7.51,6.31,0.456,0.379,50.4,0,ON,ON,0,2.08,0,OK,0,1,TRAIN
